experiment_id,dataset,seed,rank,model,accuracy,macro_f1,negative_log_likelihood,ece_15bin,brier_score,runtime_seconds,wall_clock_seconds,peak_memory_mb
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,11,8,random_feature_reservoir,0.7416666666666667,0.7398970993137879,0.9890831513613635,0.22658163739335918,0.4280462000458317,0.13776421546936035,0.13776421546936035,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,11,8,rbf_kernel,0.7611111111111111,0.7604144208410843,0.8906348708754741,0.219521333807237,0.3906381758250668,0.27886271476745605,0.27886271476745605,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,11,8,rff_ridge,0.675,0.6739920311681954,1.228754053360562,0.2583288707952099,0.5294526233608926,0.1816234588623047,0.1816234588623047,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,11,8,logistic_pca,0.75,0.7490585209465882,0.7695973721384104,0.05903805984431186,0.34587006102095474,0.0824129581451416,0.0824129581451416,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,11,8,mlp,0.7444444444444445,0.7435567194005406,0.7593929918949672,0.09694717817598199,0.3511749369993628,0.06288433074951172,0.06288433074951172,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,11,8,qrc_nonent,0.7805555555555556,0.7808336399192946,0.7045957549800261,0.05313832868747187,0.3058892124094083,0.013691902160644531,0.013691902160644531,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,11,16,qrc_ent,0.8305555555555556,0.8304082033918145,0.5889319849244463,0.04774615979730348,0.24708974307062753,0.12408590316772461,0.12408590316772461,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,11,16,esn,0.4305555555555556,0.42053238595069853,1.6923533121480494,0.07404307170008409,0.7189136973628678,0.09251904487609863,0.09251904487609863,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,11,16,random_feature_reservoir,0.38333333333333336,0.37820927795438275,1.8439782943226688,0.11335906673219205,0.7588090603478048,0.058005571365356445,0.058005571365356445,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,11,16,rbf_kernel,0.7305555555555555,0.7397929355070938,1.7893383593186425,0.5259288422721238,0.7440694644796512,0.27796077728271484,0.27796077728271484,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,11,16,rff_ridge,0.2638888888888889,0.25442157672357024,2.1053709364740194,0.05555160835248162,0.8366066582141488,0.16870760917663574,0.16870760917663574,0.0
